employee_id,exit_date,exit_reason,voluntary
220557,2023-06-21,Better Opportunity,True
220603,2023-11-05,Better Opportunity,True
220725,2023-12-13,Compensation,True
220728,2023-06-17,Higher Education,True
220763,2023-02-24,Relocation,True
220830,2023-12-24,Better Opportunity,True
220865,2023-05-14,Performance Issues,False
220883,2023-06-14,Better Opportunity,True
220900,2023-12-30,Compensation,True
220911,2023-01-18,Better Opportunity,True
220984,2023-12-05,Relocation,True
221020,2023-08-24,Better Opportunity,True
221028,2023-07-14,Career Growth,True
221135,2023-11-14,Better Opportunity,True
221142,2023-05-05,Performance Issues,False
221325,2023-03-19,Better Opportunity,True
221331,2023-12-19,Career Growth,True
221334,2023-10-25,Better Opportunity,True
221370,2023-03-26,Personal Reasons,True
221383,2023-10-08,Career Growth,True
221450,2023-02-15,Career Growth,True
221503,2023-02-25,Compensation,True
221505,2023-01-15,Higher Education,True
221535,2023-09-15,Better Opportunity,True
221541,2023-08-31,Relocation,True
221592,2023-04-05,Relocation,True
221614,2023-12-14,Better Opportunity,True
221623,2023-05-07,Better Opportunity,True
221690,2023-07-23,Performance Issues,False
221847,2023-10-03,Better Opportunity,True
221884,2023-06-23,Career Growth,True
221962,2023-10-29,Better Opportunity,True
222110,2023-07-16,Better Opportunity,True
222126,2023-08-23,Personal Reasons,True
222155,2023-08-09,Compensation,True
222171,2023-09-20,Relocation,True
222230,2023-07-02,Personal Reasons,True
222259,2023-08-19,Career Growth,True
222351,2023-11-26,Higher Education,True
222366,2023-05-23,Personal Reasons,True
222375,2023-12-11,Relocation,True
222431,2023-06-25,Better Opportunity,True
222497,2023-07-07,Personal Reasons,True
222525,2023-04-18,Career Growth,True
222544,2023-05-19,Relocation,True
222624,2023-10-05,Better Opportunity,True
222676,2023-01-29,Better Opportunity,True
222719,2023-10-15,Personal Reasons,True
222899,2023-03-13,Career Growth,True
222956,2023-03-05,Compensation,True
223131,2023-11-29,Better Opportunity,True
223201,2023-07-02,Career Growth,True
223236,2023-09-29,Career Growth,True
223262,2023-05-30,Higher Education,True
223276,2023-12-11,Career Growth,True
223291,2023-10-14,Career Growth,True
223397,2023-12-28,Better Opportunity,True
223410,2023-10-20,Career Growth,True
223413,2023-08-26,Performance Issues,False
223436,2023-08-16,Better Opportunity,True
223444,2023-06-05,Better Opportunity,True
223462,2023-07-16,Career Growth,True
223476,2023-04-02,Better Opportunity,True
223554,2023-02-24,Better Opportunity,True
223642,2023-08-19,Career Growth,True
223670,2023-05-03,Career Growth,True
223695,2023-01-30,Better Opportunity,True
223783,2023-12-28,Better Opportunity,True
223979,2023-06-08,Personal Reasons,True
223980,2023-10-17,Better Opportunity,True
223983,2023-10-11,Career Growth,True
223987,2023-11-04,Better Opportunity,True
224046,2023-12-11,Relocation,True
224083,2023-02-09,Higher Education,True
224103,2023-07-23,Better Opportunity,True
224113,2023-11-01,Career Growth,True
224116,2023-03-16,Personal Reasons,True
224213,2023-01-03,Better Opportunity,True
224327,2023-05-01,Better Opportunity,True
224404,2023-12-09,Compensation,True
224437,2023-03-13,Compensation,True
224603,2023-06-10,Compensation,True
224744,2023-05-10,Personal Reasons,True
224893,2023-11-21,Compensation,True
224995,2023-07-25,Better Opportunity,True
225057,2023-03-10,Career Growth,True
225070,2023-12-05,Compensation,True
225092,2023-07-30,Better Opportunity,True
225130,2023-04-13,Personal Reasons,True
225186,2023-08-03,Better Opportunity,True
225239,2023-05-01,Better Opportunity,True
225286,2023-06-26,Career Growth,True
225294,2023-06-12,Better Opportunity,True
225325,2023-03-01,Career Growth,True
225382,2023-08-30,Better Opportunity,True
225416,2023-03-11,Career Growth,True
225418,2023-10-16,Higher Education,True
225515,2023-12-22,Personal Reasons,True
225595,2023-04-10,Better Opportunity,True
225667,2023-06-03,Better Opportunity,True
225752,2023-11-05,Better Opportunity,True
225809,2023-12-24,Better Opportunity,True
225819,2023-04-03,Relocation,True
225968,2023-03-18,Career Growth,True
225969,2023-02-02,Career Growth,True
225993,2023-05-17,Career Growth,True
226012,2023-10-16,Career Growth,True
226037,2023-10-06,Better Opportunity,True
226044,2023-08-22,Better Opportunity,True
226083,2023-11-11,Compensation,True
226087,2023-08-01,Better Opportunity,True
226095,2023-04-28,Career Growth,True
226100,2023-05-27,Career Growth,True
226149,2023-03-18,Personal Reasons,True
226189,2023-09-13,Better Opportunity,True
226226,2023-12-05,Career Growth,True
226248,2023-06-18,Personal Reasons,True
226287,2023-10-09,Better Opportunity,True
226292,2023-07-19,Personal Reasons,True
226338,2023-05-08,Personal Reasons,True
226385,2023-09-05,Personal Reasons,True
226404,2023-10-06,Career Growth,True
226591,2023-12-12,Better Opportunity,True
226642,2023-01-10,Better Opportunity,True
226644,2023-06-01,Higher Education,True
226647,2023-07-01,Career Growth,True
226718,2023-01-11,Higher Education,True
226751,2023-04-07,Performance Issues,False
226753,2023-05-05,Personal Reasons,True
226784,2023-08-16,Performance Issues,False
226861,2023-08-12,Compensation,True
226893,2023-06-30,Career Growth,True
226939,2023-09-23,Better Opportunity,True
226983,2023-10-05,Personal Reasons,True
227039,2023-05-10,Higher Education,True
227051,2023-09-29,Personal Reasons,True
227142,2023-01-05,Compensation,True
227228,2023-12-04,Career Growth,True
227267,2023-12-11,Compensation,True
227318,2023-11-12,Personal Reasons,True
227325,2023-04-11,Better Opportunity,True
227332,2023-09-10,Better Opportunity,True
227352,2023-08-20,Relocation,True
227391,2023-11-25,Career Growth,True
227412,2023-09-20,Career Growth,True
227419,2023-03-10,Better Opportunity,True
227435,2023-04-16,Performance Issues,False
227444,2023-02-11,Better Opportunity,True
227480,2023-05-31,Better Opportunity,True
227543,2023-12-09,Better Opportunity,True
227550,2023-11-20,Better Opportunity,True
227614,2023-11-28,Better Opportunity,True
227651,2023-01-30,Career Growth,True
227697,2023-05-28,Higher Education,True
227719,2023-06-08,Career Growth,True
227720,2023-02-24,Better Opportunity,True
227746,2023-06-19,Better Opportunity,True
227804,2023-02-12,Personal Reasons,True
227922,2023-10-12,Better Opportunity,True
227982,2023-09-15,Personal Reasons,True
227992,2023-01-02,Personal Reasons,True
228003,2023-12-25,Career Growth,True
228133,2023-01-29,Personal Reasons,True
228206,2023-12-14,Career Growth,True
228240,2023-06-21,Career Growth,True
228251,2023-06-01,Career Growth,True
228286,2023-12-19,Personal Reasons,True
228293,2023-12-30,Better Opportunity,True
228296,2023-01-31,Personal Reasons,True
228331,2023-09-28,Better Opportunity,True
228388,2023-09-28,Better Opportunity,True
228458,2023-02-21,Better Opportunity,True
228524,2023-07-31,Personal Reasons,True
228583,2023-11-29,Better Opportunity,True
228672,2023-07-15,Relocation,True
228687,2023-01-15,Better Opportunity,True
228828,2023-12-29,Career Growth,True
228829,2023-10-09,Compensation,True
228830,2023-11-09,Higher Education,True
228852,2023-04-16,Compensation,True
228872,2023-10-03,Better Opportunity,True
228893,2023-08-13,Better Opportunity,True
228925,2023-05-06,Career Growth,True
228933,2023-12-07,Better Opportunity,True
228955,2023-05-11,Better Opportunity,True
229117,2023-10-22,Better Opportunity,True
229148,2023-01-01,Better Opportunity,True
229322,2023-04-19,Personal Reasons,True
229359,2023-12-11,Career Growth,True
229367,2023-12-17,Better Opportunity,True
229403,2023-03-03,Career Growth,True
229425,2023-02-08,Better Opportunity,True
229447,2023-04-15,Better Opportunity,True
229461,2023-06-16,Performance Issues,False
229472,2023-07-23,Career Growth,True
229474,2023-02-22,Performance Issues,False
229498,2023-11-30,Career Growth,True
229547,2023-01-07,Better Opportunity,True
229556,2023-10-20,Career Growth,True
229571,2023-05-21,Better Opportunity,True
229572,2023-03-15,Career Growth,True
229574,2023-03-24,Personal Reasons,True
229590,2023-10-19,Better Opportunity,True
229592,2023-10-23,Personal Reasons,True
229645,2023-02-10,Career Growth,True
229649,2023-08-30,Compensation,True
229758,2023-01-02,Relocation,True
229801,2023-08-17,Career Growth,True
229809,2023-02-24,Compensation,True
229831,2023-11-13,Career Growth,True
229843,2023-07-18,Career Growth,True
229923,2023-11-22,Career Growth,True
229937,2023-10-25,Career Growth,True
229950,2023-12-26,Better Opportunity,True
229982,2023-12-13,Better Opportunity,True
230027,2023-05-02,Compensation,True
230039,2023-11-02,Career Growth,True
230076,2023-10-07,Career Growth,True
230130,2023-02-15,Personal Reasons,True
230224,2023-08-10,Relocation,True
230265,2023-01-11,Personal Reasons,True
230305,2023-12-27,Better Opportunity,True
230394,2023-07-14,Personal Reasons,True
230439,2023-07-07,Career Growth,True
230487,2023-06-10,Better Opportunity,True
230498,2023-09-19,Career Growth,True
230618,2023-11-21,Compensation,True
230621,2023-10-28,Better Opportunity,True
230659,2023-06-06,Better Opportunity,True
230775,2023-07-09,Career Growth,True
230835,2023-12-25,Career Growth,True
230898,2023-08-18,Performance Issues,False
230902,2023-09-03,Career Growth,True
230980,2023-12-19,Better Opportunity,True
231322,2023-09-09,Better Opportunity,True
231336,2023-01-17,Compensation,True
231362,2023-08-02,Personal Reasons,True
231366,2023-10-30,Better Opportunity,True
231384,2023-11-28,Career Growth,True
231419,2023-04-28,Better Opportunity,True
231431,2023-05-08,Personal Reasons,True
231438,2023-09-15,Better Opportunity,True
231441,2023-11-25,Better Opportunity,True
231516,2023-11-27,Better Opportunity,True
231520,2023-10-21,Personal Reasons,True
231523,2023-08-04,Career Growth,True
231553,2023-08-22,Personal Reasons,True
231569,2023-08-25,Performance Issues,False
231591,2023-06-27,Career Growth,True
231635,2023-04-24,Compensation,True
231687,2023-01-30,Better Opportunity,True
231706,2023-11-19,Better Opportunity,True
231852,2023-12-10,Better Opportunity,True
231895,2023-08-22,Better Opportunity,True
231954,2023-09-04,Career Growth,True
231974,2023-07-17,Better Opportunity,True
232020,2023-08-14,Career Growth,True
232079,2023-11-12,Better Opportunity,True
232242,2023-06-28,Career Growth,True
232251,2023-02-03,Higher Education,True
232323,2023-06-27,Career Growth,True
232347,2023-03-14,Better Opportunity,True
232357,2023-08-10,Career Growth,True
232401,2023-06-08,Better Opportunity,True
232409,2023-03-12,Better Opportunity,True
232479,2023-06-09,Career Growth,True
232518,2023-11-03,Personal Reasons,True
232575,2023-05-10,Personal Reasons,True
232617,2023-01-30,Career Growth,True
232657,2023-06-09,Better Opportunity,True
232676,2023-03-12,Career Growth,True
232678,2023-05-04,Better Opportunity,True
232733,2023-12-08,Compensation,True
232760,2023-09-07,Personal Reasons,True
232835,2023-05-13,Compensation,True
232910,2023-12-09,Performance Issues,False
232960,2023-08-12,Career Growth,True
232964,2023-10-27,Better Opportunity,True
233103,2023-01-03,Personal Reasons,True
233161,2023-09-08,Career Growth,True
233168,2023-07-24,Compensation,True
233184,2023-04-19,Better Opportunity,True
233300,2023-10-18,Personal Reasons,True
233324,2023-12-30,Performance Issues,False
233343,2023-11-20,Career Growth,True
233396,2023-01-04,Higher Education,True
233413,2023-02-20,Personal Reasons,True
233458,2023-11-02,Compensation,True
233485,2023-08-25,Better Opportunity,True
233639,2023-07-25,Career Growth,True
233698,2023-05-29,Better Opportunity,True
233711,2023-02-20,Compensation,True
233817,2023-01-06,Personal Reasons,True
233843,2023-04-28,Compensation,True
233985,2023-02-17,Better Opportunity,True
234040,2023-10-23,Personal Reasons,True
234094,2023-12-16,Career Growth,True
234099,2023-12-21,Better Opportunity,True
234114,2023-06-02,Compensation,True
234153,2023-11-14,Career Growth,True
234162,2023-07-28,Personal Reasons,True
234165,2023-04-05,Personal Reasons,True
234199,2023-12-14,Personal Reasons,True
234269,2023-11-28,Better Opportunity,True
234302,2023-06-19,Better Opportunity,True
234379,2023-10-20,Relocation,True
234404,2023-08-06,Personal Reasons,True
234436,2023-11-22,Career Growth,True
234463,2023-04-23,Personal Reasons,True
234628,2023-02-19,Better Opportunity,True
234770,2023-12-27,Career Growth,True
234832,2023-08-25,Compensation,True
234857,2023-01-19,Personal Reasons,True
234872,2023-05-02,Performance Issues,False
234883,2023-11-12,Better Opportunity,True
234892,2023-07-07,Better Opportunity,True
234907,2023-01-31,Career Growth,True
234993,2023-12-11,Better Opportunity,True
234997,2023-03-09,Higher Education,True
200043,2024-07-25,Better Opportunity,True
200055,2024-05-19,Career Growth,True
200064,2024-06-05,Career Growth,True
200068,2024-07-15,Performance Issues,False
200140,2024-04-15,Compensation,True
200365,2024-05-04,Compensation,True
200370,2024-11-26,Compensation,True
200411,2024-12-13,Better Opportunity,True
200435,2024-06-18,Better Opportunity,True
200456,2024-03-03,Career Growth,True
200491,2024-10-08,Compensation,True
200501,2024-12-20,Better Opportunity,True
200518,2024-04-28,Career Growth,True
200644,2024-08-26,Better Opportunity,True
200719,2024-06-04,Better Opportunity,True
200750,2024-06-04,Career Growth,True
200765,2024-07-29,Better Opportunity,True
200780,2024-07-02,Better Opportunity,True
200797,2024-06-17,Career Growth,True
200861,2024-04-20,Better Opportunity,True
200873,2024-10-19,Better Opportunity,True
200892,2024-02-18,Compensation,True
200929,2024-11-26,Personal Reasons,True
200958,2024-09-13,Career Growth,True
201013,2024-01-24,Career Growth,True
201047,2024-08-16,Performance Issues,False
201087,2024-12-12,Better Opportunity,True
201180,2024-05-06,Relocation,True
201205,2024-01-20,Personal Reasons,True
201224,2024-07-04,Better Opportunity,True
201236,2024-08-24,Career Growth,True
201289,2024-07-03,Higher Education,True
201342,2024-11-23,Better Opportunity,True
201343,2024-07-31,Better Opportunity,True
201532,2024-10-05,Better Opportunity,True
201541,2024-06-10,Better Opportunity,True
201558,2024-07-31,Better Opportunity,True
201607,2024-12-30,Better Opportunity,True
201653,2024-07-09,Better Opportunity,True
201736,2024-11-29,Career Growth,True
201871,2024-06-13,Personal Reasons,True
201878,2024-01-06,Performance Issues,False
201952,2024-03-26,Career Growth,True
202016,2024-11-14,Relocation,True
202049,2024-03-21,Compensation,True
202070,2024-12-01,Better Opportunity,True
202075,2024-11-12,Performance Issues,False
202077,2024-10-12,Career Growth,True
202084,2024-09-07,Higher Education,True
202121,2024-03-08,Better Opportunity,True
202131,2024-01-31,Personal Reasons,True
202157,2024-05-12,Personal Reasons,True
202217,2024-03-03,Better Opportunity,True
202224,2024-10-16,Better Opportunity,True
202277,2024-04-08,Better Opportunity,True
202349,2024-05-28,Better Opportunity,True
202413,2024-12-13,Better Opportunity,True
202431,2024-09-17,Performance Issues,False
202501,2024-08-31,Compensation,True
202517,2024-11-02,Career Growth,True
202518,2024-07-28,Compensation,True
202544,2024-07-08,Better Opportunity,True
202600,2024-10-25,Personal Reasons,True
202638,2024-05-10,Personal Reasons,True
202669,2024-05-15,Compensation,True
202705,2024-08-17,Better Opportunity,True
202730,2024-08-24,Better Opportunity,True
202731,2024-12-24,Higher Education,True
202745,2024-06-07,Compensation,True
202865,2024-12-01,Compensation,True
202866,2024-09-07,Better Opportunity,True
202884,2024-06-12,Better Opportunity,True
202928,2024-05-31,Personal Reasons,True
203007,2024-11-15,Better Opportunity,True
203038,2024-12-30,Better Opportunity,True
203090,2024-11-08,Career Growth,True
203104,2024-09-08,Better Opportunity,True
203144,2024-05-23,Compensation,True
203158,2024-01-15,Better Opportunity,True
203166,2024-05-20,Career Growth,True
203192,2024-07-17,Better Opportunity,True
203196,2024-06-03,Compensation,True
203215,2024-12-26,Better Opportunity,True
203217,2024-05-05,Higher Education,True
203221,2024-03-11,Career Growth,True
203258,2024-11-06,Better Opportunity,True
203564,2024-09-25,Relocation,True
203597,2024-01-20,Performance Issues,False
203636,2024-12-29,Better Opportunity,True
203643,2024-01-18,Compensation,True
203677,2024-01-19,Personal Reasons,True
203687,2024-09-13,Career Growth,True
203707,2024-03-28,Career Growth,True
203716,2024-12-03,Career Growth,True
203732,2024-03-20,Higher Education,True
203741,2024-01-30,Better Opportunity,True
203775,2024-04-23,Better Opportunity,True
203837,2024-04-29,Better Opportunity,True
203925,2024-07-13,Relocation,True
203994,2024-05-22,Compensation,True
204017,2024-05-20,Better Opportunity,True
204026,2024-08-25,Better Opportunity,True
204065,2024-08-29,Career Growth,True
204066,2024-08-22,Career Growth,True
204119,2024-12-09,Compensation,True
204155,2024-04-14,Compensation,True
204184,2024-06-22,Compensation,True
204210,2024-09-03,Better Opportunity,True
204240,2024-02-25,Better Opportunity,True
204257,2024-05-31,Higher Education,True
204289,2024-07-04,Career Growth,True
204336,2024-07-01,Relocation,True
204363,2024-03-15,Relocation,True
204391,2024-09-15,Better Opportunity,True
204402,2024-09-11,Better Opportunity,True
204403,2024-06-07,Better Opportunity,True
204410,2024-01-02,Performance Issues,False
204432,2024-03-12,Career Growth,True
204448,2024-01-02,Better Opportunity,True
204518,2024-07-03,Career Growth,True
204524,2024-09-24,Better Opportunity,True
204537,2024-12-07,Better Opportunity,True
204561,2024-02-17,Better Opportunity,True
204564,2024-10-06,Better Opportunity,True
204565,2024-03-07,Better Opportunity,True
204580,2024-10-21,Career Growth,True
204683,2024-04-06,Higher Education,True
204763,2024-05-18,Compensation,True
204847,2024-07-29,Higher Education,True
204859,2024-04-27,Career Growth,True
204908,2024-10-14,Better Opportunity,True
204929,2024-04-25,Better Opportunity,True
204946,2024-09-21,Better Opportunity,True
204947,2024-03-05,Compensation,True
205000,2024-04-25,Relocation,True
205043,2024-02-12,Better Opportunity,True
205052,2024-11-20,Performance Issues,False
205091,2024-12-12,Better Opportunity,True
205136,2024-12-23,Better Opportunity,True
205185,2024-02-09,Career Growth,True
205194,2024-10-16,Compensation,True
205293,2024-01-27,Career Growth,True
205342,2024-12-27,Better Opportunity,True
205350,2024-04-25,Career Growth,True
205399,2024-03-24,Career Growth,True
205422,2024-11-25,Higher Education,True
205425,2024-11-21,Career Growth,True
205444,2024-12-17,Career Growth,True
205512,2024-04-09,Relocation,True
205661,2024-04-03,Better Opportunity,True
205665,2024-07-19,Career Growth,True
205682,2024-12-02,Career Growth,True
205694,2024-09-16,Personal Reasons,True
205753,2024-09-08,Better Opportunity,True
205798,2024-07-14,Performance Issues,False
205929,2024-10-08,Career Growth,True
205954,2024-12-02,Personal Reasons,True
205994,2024-01-28,Career Growth,True
206059,2024-01-29,Better Opportunity,True
206229,2024-10-03,Personal Reasons,True
206327,2024-10-24,Better Opportunity,True
206419,2024-02-20,Better Opportunity,True
206451,2024-03-20,Performance Issues,False
206464,2024-11-15,Better Opportunity,True
206479,2024-07-07,Better Opportunity,True
206531,2024-06-09,Relocation,True
206541,2024-08-04,Relocation,True
206576,2024-03-20,Better Opportunity,True
206643,2024-09-15,Career Growth,True
206677,2024-10-09,Compensation,True
206704,2024-05-18,Career Growth,True
206860,2024-08-28,Better Opportunity,True
206930,2024-08-18,Career Growth,True
206943,2024-02-06,Compensation,True
207185,2024-02-09,Career Growth,True
207224,2024-12-07,Better Opportunity,True
207291,2024-04-18,Career Growth,True
207320,2024-03-31,Better Opportunity,True
207351,2024-02-19,Better Opportunity,True
207387,2024-10-16,Compensation,True
207396,2024-07-27,Career Growth,True
207446,2024-12-22,Personal Reasons,True
207482,2024-12-29,Career Growth,True
207510,2024-09-11,Personal Reasons,True
207522,2024-08-23,Personal Reasons,True
207566,2024-11-28,Career Growth,True
207659,2024-11-22,Compensation,True
207667,2024-07-13,Career Growth,True
207668,2024-03-21,Career Growth,True
207685,2024-05-27,Personal Reasons,True
207692,2024-10-15,Personal Reasons,True
207718,2024-12-23,Personal Reasons,True
207741,2024-01-25,Better Opportunity,True
207744,2024-08-10,Career Growth,True
207749,2024-10-12,Performance Issues,False
207774,2024-08-25,Better Opportunity,True
207784,2024-06-08,Better Opportunity,True
207786,2024-07-31,Personal Reasons,True
207804,2024-08-17,Better Opportunity,True
207835,2024-11-24,Personal Reasons,True
207845,2024-12-23,Compensation,True
207846,2024-11-27,Better Opportunity,True
207893,2024-10-16,Better Opportunity,True
207895,2024-12-26,Career Growth,True
207907,2024-02-16,Better Opportunity,True
207910,2024-08-29,Career Growth,True
207991,2024-09-11,Career Growth,True
207993,2024-04-08,Better Opportunity,True
208091,2024-12-04,Performance Issues,False
208092,2024-02-24,Personal Reasons,True
208113,2024-11-14,Career Growth,True
208154,2024-11-16,Personal Reasons,True
208173,2024-02-15,Compensation,True
208215,2024-05-20,Relocation,True
208291,2024-10-13,Performance Issues,False
208299,2024-12-03,Compensation,True
208377,2024-11-01,Better Opportunity,True
208426,2024-02-17,Personal Reasons,True
208440,2024-08-31,Better Opportunity,True
208444,2024-05-01,Compensation,True
208463,2024-10-10,Better Opportunity,True
208512,2024-01-23,Better Opportunity,True
208548,2024-03-05,Better Opportunity,True
208567,2024-08-22,Better Opportunity,True
208625,2024-04-16,Compensation,True
208664,2024-03-16,Better Opportunity,True
208669,2024-12-06,Better Opportunity,True
208692,2024-12-20,Higher Education,True
208722,2024-05-19,Better Opportunity,True
208741,2024-09-12,Relocation,True
208742,2024-02-28,Personal Reasons,True
208748,2024-05-11,Better Opportunity,True
208765,2024-03-15,Better Opportunity,True
208820,2024-12-27,Personal Reasons,True
208889,2024-09-22,Career Growth,True
208902,2024-06-16,Career Growth,True
208921,2024-05-31,Compensation,True
208925,2024-01-04,Career Growth,True
208976,2024-08-24,Better Opportunity,True
208984,2024-12-17,Better Opportunity,True
209103,2024-06-16,Compensation,True
209185,2024-08-04,Better Opportunity,True
209253,2024-01-20,Compensation,True
209257,2024-06-20,Personal Reasons,True
209367,2024-03-24,Career Growth,True
209407,2024-11-30,Career Growth,True
209482,2024-05-02,Career Growth,True
209491,2024-06-26,Better Opportunity,True
209588,2024-12-09,Compensation,True
209682,2024-06-12,Better Opportunity,True
209692,2024-10-28,Career Growth,True
209814,2024-10-31,Relocation,True
209842,2024-08-22,Career Growth,True
209928,2024-08-12,Better Opportunity,True
209932,2024-04-13,Personal Reasons,True
209957,2024-02-03,Better Opportunity,True
210059,2024-11-08,Better Opportunity,True
210078,2024-08-15,Career Growth,True
210129,2024-08-16,Better Opportunity,True
210136,2024-07-29,Better Opportunity,True
210159,2024-03-23,Career Growth,True
210169,2024-12-12,Better Opportunity,True
210189,2024-10-10,Career Growth,True
210207,2024-09-17,Better Opportunity,True
210256,2024-12-25,Better Opportunity,True
210263,2024-10-16,Better Opportunity,True
210272,2024-11-09,Better Opportunity,True
210359,2024-03-07,Better Opportunity,True
210387,2024-04-14,Better Opportunity,True
210425,2024-05-07,Compensation,True
210447,2024-01-30,Better Opportunity,True
210562,2024-07-28,Career Growth,True
210576,2024-09-09,Better Opportunity,True
210589,2024-05-14,Career Growth,True
210611,2024-01-15,Better Opportunity,True
210665,2024-06-09,Better Opportunity,True
210707,2024-03-08,Career Growth,True
210717,2024-11-23,Better Opportunity,True
210732,2024-05-14,Compensation,True
210755,2024-07-25,Career Growth,True
210771,2024-11-29,Personal Reasons,True
210842,2024-08-23,Better Opportunity,True
210861,2024-07-05,Personal Reasons,True
210888,2024-07-09,Better Opportunity,True
210894,2024-12-12,Better Opportunity,True
210899,2024-12-09,Career Growth,True
210918,2024-01-05,Better Opportunity,True
210987,2024-04-27,Better Opportunity,True
211111,2024-09-30,Compensation,True
211121,2024-07-14,Career Growth,True
211134,2024-03-10,Career Growth,True
211190,2024-03-02,Personal Reasons,True
211261,2024-12-24,Personal Reasons,True
211324,2024-12-13,Better Opportunity,True
211393,2024-01-02,Career Growth,True
211411,2024-09-14,Compensation,True
211423,2024-07-27,Compensation,True
211441,2024-07-17,Performance Issues,False
211460,2024-07-28,Personal Reasons,True
211506,2024-05-19,Career Growth,True
211573,2024-10-02,Better Opportunity,True
211653,2024-12-16,Personal Reasons,True
211701,2024-05-30,Career Growth,True
211735,2024-12-18,Career Growth,True
211738,2024-10-07,Career Growth,True
211742,2024-04-11,Better Opportunity,True
211760,2024-05-10,Better Opportunity,True
211801,2024-04-11,Higher Education,True
211864,2024-08-02,Personal Reasons,True
211881,2024-09-08,Performance Issues,False
211926,2024-01-10,Career Growth,True
211933,2024-09-22,Better Opportunity,True
211936,2024-09-30,Career Growth,True
212038,2024-09-16,Career Growth,True
212084,2024-08-05,Personal Reasons,True
212151,2024-11-17,Better Opportunity,True
212159,2024-02-28,Personal Reasons,True
212230,2024-05-21,Better Opportunity,True
212247,2024-08-04,Better Opportunity,True
212297,2024-08-23,Better Opportunity,True
212361,2024-05-14,Better Opportunity,True
212398,2024-01-18,Better Opportunity,True
212413,2024-07-11,Better Opportunity,True
212454,2024-02-11,Better Opportunity,True
212562,2024-08-05,Better Opportunity,True
212697,2024-06-26,Career Growth,True
212698,2024-10-08,Better Opportunity,True
212780,2024-06-20,Performance Issues,False
212967,2024-11-01,Compensation,True
213012,2024-09-20,Better Opportunity,True
213048,2024-05-20,Career Growth,True
213051,2024-11-15,Better Opportunity,True
213077,2024-07-20,Relocation,True
213087,2024-01-09,Compensation,True
213122,2024-10-15,Personal Reasons,True
213154,2024-05-20,Career Growth,True
213195,2024-09-16,Better Opportunity,True
213317,2024-01-04,Career Growth,True
213387,2024-04-06,Career Growth,True
213464,2024-10-07,Compensation,True
213467,2024-03-12,Better Opportunity,True
213469,2024-01-13,Career Growth,True
213477,2024-12-21,Higher Education,True
213478,2024-10-21,Personal Reasons,True
213496,2024-07-17,Performance Issues,False
213530,2024-05-05,Higher Education,True
213538,2024-11-24,Personal Reasons,True
213641,2024-11-16,Personal Reasons,True
213651,2024-11-02,Better Opportunity,True
213678,2024-06-08,Career Growth,True
213695,2024-02-04,Career Growth,True
213700,2024-12-11,Better Opportunity,True
213707,2024-01-22,Better Opportunity,True
213742,2024-02-13,Career Growth,True
213751,2024-07-13,Compensation,True
213774,2024-09-16,Personal Reasons,True
213844,2024-04-14,Personal Reasons,True
213890,2024-09-05,Career Growth,True
213892,2024-06-09,Career Growth,True
213914,2024-04-22,Career Growth,True
213917,2024-05-22,Better Opportunity,True
214029,2024-06-24,Better Opportunity,True
214037,2024-07-19,Compensation,True
214075,2024-09-20,Better Opportunity,True
214076,2024-07-29,Performance Issues,False
214084,2024-08-19,Better Opportunity,True
214123,2024-10-18,Better Opportunity,True
214160,2024-11-24,Career Growth,True
214190,2024-09-23,Personal Reasons,True
214220,2024-02-02,Compensation,True
214282,2024-01-14,Better Opportunity,True
214361,2024-02-01,Career Growth,True
214395,2024-04-25,Compensation,True
214416,2024-04-03,Personal Reasons,True
214476,2024-06-26,Better Opportunity,True
214488,2024-11-19,Better Opportunity,True
214492,2024-11-02,Relocation,True
214497,2024-09-04,Better Opportunity,True
214508,2024-06-25,Better Opportunity,True
214509,2024-12-23,Better Opportunity,True
214530,2024-09-29,Better Opportunity,True
214556,2024-03-09,Better Opportunity,True
214586,2024-08-24,Better Opportunity,True
214610,2024-06-03,Better Opportunity,True
214646,2024-08-31,Career Growth,True
214659,2024-08-04,Better Opportunity,True
214851,2024-10-10,Personal Reasons,True
214890,2024-12-29,Career Growth,True
214927,2024-03-02,Personal Reasons,True
214952,2024-10-30,Personal Reasons,True
215045,2024-12-27,Better Opportunity,True
215059,2024-03-25,Better Opportunity,True
215191,2024-04-03,Better Opportunity,True
215273,2024-07-19,Better Opportunity,True
215299,2024-02-07,Better Opportunity,True
215357,2024-06-09,Better Opportunity,True
215362,2024-06-11,Personal Reasons,True
215376,2024-12-27,Career Growth,True
215385,2024-09-19,Compensation,True
215577,2024-07-08,Career Growth,True
215592,2024-12-01,Better Opportunity,True
215622,2024-11-02,Compensation,True
215636,2024-07-25,Compensation,True
215755,2024-12-30,Better Opportunity,True
215871,2024-02-18,Better Opportunity,True
215927,2024-07-17,Better Opportunity,True
215950,2024-10-18,Career Growth,True
216018,2024-07-18,Career Growth,True
216130,2024-06-03,Better Opportunity,True
216185,2024-09-22,Better Opportunity,True
216229,2024-10-13,Better Opportunity,True
216300,2024-06-09,Career Growth,True
216354,2024-05-30,Career Growth,True
216359,2024-07-22,Personal Reasons,True
216467,2024-02-25,Compensation,True
216508,2024-12-25,Relocation,True
216550,2024-09-11,Better Opportunity,True
216559,2024-10-24,Career Growth,True
