employee_id,effective_date,base_salary,salary_band
EMP_05172,2024-04-01,2200000.0,B4
EMP_05173,2023-07-06,918000.0,B3
EMP_05173,2024-04-01,1075500.0,B3
EMP_05174,2023-09-03,754300.0,B2
EMP_05174,2024-04-01,874200.0,B2
EMP_05175,2023-11-04,928200.0,B3
EMP_05176,2019-09-24,5268700.0,B7
EMP_05176,2020-04-01,5919800.0,B7
EMP_05176,2021-04-01,6671800.0,B7
EMP_05176,2022-04-01,7328400.0,B7
EMP_05176,2023-04-01,8000000.0,B7
EMP_05176,2024-04-01,8000000.0,B7
EMP_05177,2021-11-13,2536800.0,B5
EMP_05177,2022-04-01,2821200.0,B5
EMP_05177,2023-04-01,3172100.0,B5
EMP_05177,2024-04-01,3200000.0,B5
EMP_05178,2023-03-10,607700.0,B2
EMP_05178,2024-04-01,695200.0,B2
EMP_05179,2022-11-08,392900.0,B1
EMP_05179,2023-04-01,461600.0,B1
EMP_05180,2023-12-08,1322800.0,B4
EMP_05180,2024-04-01,1478700.0,B4
EMP_05181,2021-01-06,1076400.0,B3
EMP_05181,2022-04-01,1181900.0,B3
EMP_05181,2023-04-01,1295500.0,B3
EMP_05181,2024-04-01,1400000.0,B3
EMP_05182,2023-01-10,1413800.0,B4
EMP_05182,2024-04-01,1562000.0,B4
EMP_05183,2021-03-24,704300.0,B2
EMP_05183,2022-04-01,760700.0,B2
EMP_05183,2023-04-01,856000.0,B2
EMP_05183,2024-04-01,900000.0,B2
EMP_05184,2021-01-10,1197700.0,B3
EMP_05184,2022-04-01,1352100.0,B3
EMP_05184,2023-04-01,1400000.0,B3
EMP_05185,2021-07-19,771300.0,B2
EMP_05185,2022-04-01,857400.0,B2
EMP_05185,2023-04-01,900000.0,B2
EMP_05185,2024-04-01,900000.0,B2
EMP_05186,2019-12-15,3327600.0,B6
EMP_05186,2020-04-01,3734100.0,B6
EMP_05186,2021-04-01,4130900.0,B6
EMP_05186,2022-04-01,4576100.0,B6
EMP_05186,2023-04-01,5000000.0,B6
EMP_05186,2024-04-01,5000000.0,B6
EMP_05187,2022-03-05,602300.0,B2
EMP_05188,2019-03-12,1511600.0,B4
EMP_05189,2023-03-17,1310400.0,B3
EMP_05189,2024-04-01,1400000.0,B3
EMP_05190,2022-03-09,805300.0,B2
EMP_05190,2023-04-01,882200.0,B2
EMP_05191,2021-08-12,1046300.0,B3
EMP_05191,2022-04-01,1151000.0,B3
EMP_05191,2023-04-01,1270200.0,B3
EMP_05191,2024-04-01,1400000.0,B3
EMP_05192,2022-11-16,1488600.0,B4
EMP_05192,2023-04-01,1753000.0,B4
EMP_05193,2022-02-12,2470400.0,B5
EMP_05193,2023-04-01,2727400.0,B5
EMP_05193,2024-04-01,3032700.0,B5
EMP_05194,2022-11-17,1675700.0,B4
EMP_05194,2023-04-01,1862300.0,B4
EMP_05195,2019-07-05,5781200.0,B7
EMP_05195,2020-04-01,6496500.0,B7
EMP_05195,2021-04-01,7126300.0,B7
EMP_05195,2022-04-01,8000000.0,B7
EMP_05195,2023-04-01,8000000.0,B7
EMP_05195,2024-04-01,8000000.0,B7
EMP_05196,2022-10-03,476100.0,B1
EMP_05196,2023-04-01,519900.0,B1
EMP_05197,2019-10-12,1008800.0,B3
EMP_05197,2020-04-01,1113500.0,B3
EMP_05197,2021-04-01,1232500.0,B3
EMP_05197,2022-04-01,1345800.0,B3
EMP_05197,2023-04-01,1400000.0,B3
EMP_05198,2022-02-03,6900900.0,B7
EMP_05198,2023-04-01,7636900.0,B7
EMP_05198,2024-04-01,8000000.0,B7
EMP_05199,2019-06-23,432100.0,B1
EMP_05199,2020-04-01,470600.0,B1
EMP_05199,2021-04-01,523800.0,B1
EMP_05199,2022-04-01,585600.0,B1
EMP_05200,2023-05-14,703000.0,B2
EMP_05200,2024-04-01,820200.0,B2
EMP_05201,2019-07-21,370900.0,B1
EMP_05202,2020-02-01,1287800.0,B3
EMP_05202,2021-04-01,1400000.0,B3
EMP_05202,2022-04-01,1400000.0,B3
EMP_05202,2023-04-01,1400000.0,B3
EMP_05202,2024-04-01,1400000.0,B3
EMP_05203,2022-12-24,1355800.0,B4
EMP_05203,2023-04-01,1483400.0,B4
EMP_05203,2024-04-01,1602700.0,B4
EMP_05204,2019-08-28,1316900.0,B3
EMP_05205,2021-10-30,652600.0,B2
EMP_05205,2022-04-01,745100.0,B2
EMP_05205,2023-04-01,811900.0,B2
EMP_05205,2024-04-01,900000.0,B2
EMP_05206,2020-07-09,3604900.0,B6
EMP_05206,2021-04-01,4071900.0,B6
EMP_05206,2022-04-01,4513200.0,B6
EMP_05207,2020-08-28,746900.0,B2
EMP_05207,2021-04-01,822800.0,B2
EMP_05207,2022-04-01,900000.0,B2
EMP_05207,2023-04-01,900000.0,B2
EMP_05207,2024-04-01,900000.0,B2
EMP_05208,2022-01-12,907600.0,B3
EMP_05208,2023-04-01,1002500.0,B3
EMP_05208,2024-04-01,1102600.0,B3
EMP_05209,2020-05-13,689300.0,B2
EMP_05209,2021-04-01,809600.0,B2
EMP_05209,2022-04-01,900000.0,B2
EMP_05209,2023-04-01,900000.0,B2
EMP_05209,2024-04-01,900000.0,B2
EMP_05210,2022-05-31,2267500.0,B5
EMP_05210,2023-04-01,2609700.0,B5
EMP_05210,2024-04-01,2909600.0,B5
EMP_05211,2023-07-30,421300.0,B1
EMP_05212,2021-10-30,2554400.0,B5
EMP_05212,2022-04-01,2798600.0,B5
EMP_05212,2023-04-01,3078300.0,B5
EMP_05213,2021-08-16,364600.0,B1
EMP_05213,2022-04-01,406400.0,B1
EMP_05213,2023-04-01,443700.0,B1
EMP_05214,2021-02-28,1515200.0,B4
EMP_05214,2022-04-01,1674400.0,B4
EMP_05214,2023-04-01,1840200.0,B4
EMP_05214,2024-04-01,2015600.0,B4
EMP_05215,2023-05-22,6792400.0,B7
EMP_05215,2024-04-01,7493300.0,B7
EMP_05216,2023-02-26,703000.0,B2
EMP_05216,2024-04-01,774900.0,B2
EMP_05217,2023-04-07,1170400.0,B3
EMP_05217,2024-04-01,1293100.0,B3
EMP_05218,2021-03-21,766300.0,B2
EMP_05218,2022-04-01,854900.0,B2
EMP_05219,2020-11-27,1822800.0,B4
EMP_05219,2021-04-01,1990400.0,B4
EMP_05219,2022-04-01,2200000.0,B4
EMP_05220,2022-11-28,1006700.0,B3
EMP_05220,2023-04-01,1187000.0,B3
EMP_05221,2023-09-02,646000.0,B2
EMP_05221,2024-04-01,709300.0,B2
EMP_05222,2022-02-15,1074200.0,B3
EMP_05223,2023-06-23,777300.0,B2
EMP_05223,2024-04-01,871000.0,B2
EMP_05224,2023-05-14,1048600.0,B3
EMP_05224,2024-04-01,1173900.0,B3
EMP_05225,2021-07-23,472700.0,B1
EMP_05225,2022-04-01,513000.0,B1
EMP_05225,2023-04-01,588700.0,B1
EMP_05225,2024-04-01,600000.0,B1
EMP_05226,2019-03-20,996300.0,B3
EMP_05226,2020-04-01,1101900.0,B3
EMP_05226,2021-04-01,1295700.0,B3
EMP_05227,2021-12-30,1524000.0,B4
EMP_05227,2022-04-01,1681400.0,B4
EMP_05228,2020-08-17,2489200.0,B5
EMP_05228,2021-04-01,2786000.0,B5
EMP_05228,2022-04-01,3104600.0,B5
EMP_05229,2022-09-07,629400.0,B2
EMP_05229,2023-04-01,737300.0,B2
EMP_05229,2024-04-01,821500.0,B2
EMP_05230,2023-06-01,1603500.0,B4
EMP_05230,2024-04-01,1750300.0,B4
EMP_05231,2019-04-11,722600.0,B2
EMP_05231,2020-04-01,828400.0,B2
EMP_05232,2023-06-09,1491200.0,B4
EMP_05232,2024-04-01,1738200.0,B4
EMP_05233,2023-06-06,1831700.0,B4
EMP_05233,2024-04-01,2033500.0,B4
EMP_05234,2023-05-23,3715700.0,B6
EMP_05234,2024-04-01,4176400.0,B6
EMP_05235,2021-06-22,1086900.0,B3
EMP_05235,2022-04-01,1246800.0,B3
EMP_05236,2022-08-04,2441900.0,B5
EMP_05236,2023-04-01,2870500.0,B5
EMP_05236,2024-04-01,3200000.0,B5
EMP_05237,2023-11-04,1625700.0,B4
EMP_05237,2024-04-01,1773800.0,B4
EMP_05238,2021-06-05,1554900.0,B4
EMP_05238,2022-04-01,1729800.0,B4
EMP_05238,2023-04-01,1926500.0,B4
EMP_05238,2024-04-01,2091500.0,B4
EMP_05239,2022-09-01,774900.0,B2
EMP_05239,2023-04-01,842800.0,B2
EMP_05239,2024-04-01,900000.0,B2
EMP_05240,2020-06-05,720400.0,B2
EMP_05240,2021-04-01,789400.0,B2
EMP_05240,2022-04-01,859800.0,B2
EMP_05240,2023-04-01,900000.0,B2
EMP_05240,2024-04-01,900000.0,B2
EMP_05241,2021-04-09,2213500.0,B5
EMP_05241,2022-04-01,2436400.0,B5
EMP_05241,2023-04-01,2670200.0,B5
EMP_05241,2024-04-01,2929500.0,B5
EMP_05242,2021-08-03,2231500.0,B5
EMP_05242,2022-04-01,2612700.0,B5
EMP_05242,2023-04-01,3013700.0,B5
EMP_05242,2024-04-01,3200000.0,B5
EMP_05243,2020-01-30,1645500.0,B4
EMP_05243,2021-04-01,1842100.0,B4
EMP_05243,2022-04-01,2001600.0,B4
EMP_05243,2023-04-01,2177100.0,B4
EMP_05244,2023-12-24,876100.0,B3
EMP_05244,2024-04-01,979500.0,B3
EMP_05245,2020-10-19,615600.0,B2
EMP_05245,2021-04-01,684800.0,B2
EMP_05245,2022-04-01,749900.0,B2
EMP_05245,2023-04-01,822400.0,B2
EMP_05245,2024-04-01,900000.0,B2
EMP_05246,2019-12-13,1489200.0,B4
EMP_05246,2020-04-01,1616300.0,B4
EMP_05246,2021-04-01,1769100.0,B4
EMP_05246,2022-04-01,1916100.0,B4
EMP_05246,2023-04-01,2200000.0,B4
EMP_05246,2024-04-01,2200000.0,B4
EMP_05247,2020-01-16,850100.0,B2
EMP_05247,2021-04-01,900000.0,B2
EMP_05247,2022-04-01,900000.0,B2
EMP_05247,2023-04-01,900000.0,B2
EMP_05247,2024-04-01,900000.0,B2
EMP_05248,2022-08-03,913400.0,B3
EMP_05248,2023-04-01,986600.0,B3
EMP_05248,2024-04-01,1105900.0,B3
EMP_05249,2023-08-09,1412800.0,B4
EMP_05249,2024-04-01,1537800.0,B4
EMP_05250,2022-12-09,1295200.0,B4
EMP_05250,2023-04-01,1427100.0,B4
EMP_05250,2024-04-01,1561100.0,B4
EMP_05251,2021-07-14,1158300.0,B3
EMP_05251,2022-04-01,1267000.0,B3
EMP_05251,2023-04-01,1400000.0,B3
EMP_05252,2021-11-05,584500.0,B2
EMP_05252,2022-04-01,660300.0,B2
EMP_05252,2023-04-01,765900.0,B2
EMP_05252,2024-04-01,827200.0,B2
EMP_05253,2021-09-17,1120600.0,B3
EMP_05253,2022-04-01,1221000.0,B3
EMP_05253,2023-04-01,1366900.0,B3
EMP_05253,2024-04-01,1400000.0,B3
EMP_05254,2023-05-30,958600.0,B3
EMP_05254,2024-04-01,1063600.0,B3
EMP_05255,2019-07-02,991800.0,B3
EMP_05256,2020-07-20,764100.0,B2
EMP_05256,2021-04-01,834500.0,B2
EMP_05256,2022-04-01,900000.0,B2
EMP_05256,2023-04-01,900000.0,B2
EMP_05257,2023-12-27,2397000.0,B5
EMP_05257,2024-04-01,2609400.0,B5
EMP_05258,2023-11-21,403300.0,B1
EMP_05258,2024-04-01,447400.0,B1
EMP_05259,2021-10-18,1552200.0,B4
EMP_05259,2022-04-01,1715400.0,B4
EMP_05259,2023-04-01,1874500.0,B4
EMP_05260,2023-02-19,986800.0,B3
EMP_05260,2024-04-01,1077100.0,B3
EMP_05261,2023-10-26,1639800.0,B4
EMP_05261,2024-04-01,1780800.0,B4
EMP_05262,2021-09-07,1436900.0,B4
EMP_05262,2022-04-01,1580900.0,B4
EMP_05262,2023-04-01,1745600.0,B4
EMP_05263,2023-03-29,1102600.0,B3
EMP_05263,2024-04-01,1276200.0,B3
EMP_05264,2019-07-06,942000.0,B3
EMP_05264,2020-04-01,1046300.0,B3
EMP_05264,2021-04-01,1158800.0,B3
EMP_05264,2022-04-01,1266800.0,B3
EMP_05264,2023-04-01,1380700.0,B3
EMP_05264,2024-04-01,1400000.0,B3
EMP_05265,2019-03-16,503600.0,B2
EMP_05265,2020-04-01,544000.0,B2
EMP_05265,2021-04-01,595700.0,B2
EMP_05265,2022-04-01,690000.0,B2
EMP_05266,2022-08-08,382100.0,B1
EMP_05266,2023-04-01,426500.0,B1
EMP_05266,2024-04-01,460900.0,B1
EMP_05267,2022-07-30,1539000.0,B4
EMP_05267,2023-04-01,1676500.0,B4
EMP_05267,2024-04-01,1819300.0,B4
EMP_05268,2021-12-22,626800.0,B2
EMP_05268,2022-04-01,684300.0,B2
EMP_05268,2023-04-01,751600.0,B2
EMP_05268,2024-04-01,834300.0,B2
EMP_05269,2023-12-23,985200.0,B3
EMP_05269,2024-04-01,1069900.0,B3
EMP_05270,2020-05-29,1132000.0,B3
EMP_05270,2021-04-01,1260500.0,B3
EMP_05270,2022-04-01,1400000.0,B3
EMP_05270,2023-04-01,1400000.0,B3
EMP_05271,2019-09-07,807300.0,B2
EMP_05272,2023-04-23,576200.0,B1
EMP_05273,2023-07-10,1187300.0,B3
EMP_05273,2024-04-01,1307300.0,B3
EMP_05274,2022-05-10,992900.0,B3
EMP_05274,2023-04-01,1093200.0,B3
EMP_05274,2024-04-01,1191300.0,B3
EMP_05275,2023-02-27,4479200.0,B6
EMP_05275,2024-04-01,4914300.0,B6
EMP_05276,2022-03-15,1470400.0,B4
EMP_05276,2023-04-01,1695600.0,B4
EMP_05276,2024-04-01,1837600.0,B4
EMP_05277,2021-01-13,5296100.0,B7
EMP_05277,2022-04-01,5782000.0,B7
EMP_05277,2023-04-01,6449400.0,B7
EMP_05277,2024-04-01,7241900.0,B7
EMP_05278,2020-02-12,1511300.0,B4
EMP_05278,2021-04-01,1677500.0,B4
EMP_05278,2022-04-01,1868300.0,B4
EMP_05278,2023-04-01,2171100.0,B4
EMP_05279,2019-09-17,1018700.0,B3
EMP_05279,2020-04-01,1126200.0,B3
EMP_05280,2022-11-02,2309900.0,B5
EMP_05280,2023-04-01,2535200.0,B5
EMP_05280,2024-04-01,2901600.0,B5
EMP_05281,2022-12-23,3904700.0,B6
EMP_05281,2023-04-01,4372900.0,B6
EMP_05281,2024-04-01,4912900.0,B6
EMP_05282,2021-03-19,2398600.0,B5
EMP_05282,2022-04-01,2646500.0,B5
EMP_05283,2021-05-12,520200.0,B1
EMP_05283,2022-04-01,598300.0,B1
EMP_05283,2023-04-01,600000.0,B1
EMP_05284,2023-08-14,1042900.0,B3
EMP_05284,2024-04-01,1127100.0,B3
EMP_05285,2022-03-25,2370500.0,B5
EMP_05285,2023-04-01,2609000.0,B5
EMP_05286,2021-11-25,1294800.0,B4
EMP_05286,2022-04-01,1485100.0,B4
EMP_05286,2023-04-01,1736500.0,B4
EMP_05286,2024-04-01,1884900.0,B4
EMP_05287,2021-10-25,1117900.0,B3
EMP_05287,2022-04-01,1239500.0,B3
EMP_05288,2022-10-22,5299200.0,B7
EMP_05288,2023-04-01,5782100.0,B7
EMP_05288,2024-04-01,6372700.0,B7
EMP_05289,2023-04-09,3550400.0,B6
EMP_05290,2023-06-01,503100.0,B1
EMP_05290,2024-04-01,554500.0,B1
EMP_05291,2019-06-19,2638500.0,B5
EMP_05291,2020-04-01,2864800.0,B5
EMP_05291,2021-04-01,3178000.0,B5
EMP_05291,2022-04-01,3200000.0,B5
EMP_05291,2023-04-01,3200000.0,B5
EMP_05291,2024-04-01,3200000.0,B5
EMP_05292,2021-03-19,1429900.0,B4
EMP_05292,2022-04-01,1669500.0,B4
EMP_05292,2023-04-01,1859800.0,B4
EMP_05292,2024-04-01,2076100.0,B4
EMP_05293,2022-05-24,1086000.0,B3
EMP_05293,2023-04-01,1195500.0,B3
EMP_05293,2024-04-01,1340800.0,B3
EMP_05294,2021-12-24,1014000.0,B3
EMP_05294,2022-04-01,1119200.0,B3
EMP_05294,2023-04-01,1223800.0,B3
EMP_05294,2024-04-01,1324300.0,B3
EMP_05295,2022-11-15,721800.0,B2
EMP_05295,2023-04-01,807500.0,B2
EMP_05295,2024-04-01,900000.0,B2
EMP_05296,2023-04-02,4137600.0,B6
EMP_05296,2024-04-01,4540600.0,B6
EMP_05297,2023-12-10,827500.0,B2
EMP_05297,2024-04-01,900000.0,B2
EMP_05298,2020-02-01,2518800.0,B5
EMP_05298,2021-04-01,2871500.0,B5
EMP_05298,2022-04-01,3200000.0,B5
EMP_05298,2023-04-01,3200000.0,B5
EMP_05299,2022-06-21,1512000.0,B4
EMP_05299,2023-04-01,1684200.0,B4
EMP_05299,2024-04-01,1872900.0,B4
EMP_05300,2020-03-23,4734000.0,B6
EMP_05300,2021-04-01,5000000.0,B6
EMP_05300,2022-04-01,5000000.0,B6
EMP_05300,2023-04-01,5000000.0,B6
EMP_05301,2019-04-28,747600.0,B2
EMP_05301,2020-04-01,875500.0,B2
EMP_05301,2021-04-01,900000.0,B2
EMP_05301,2022-04-01,900000.0,B2
EMP_05301,2023-04-01,900000.0,B2
EMP_05301,2024-04-01,900000.0,B2
EMP_05302,2023-11-28,662800.0,B2
EMP_05302,2024-04-01,718700.0,B2
EMP_05303,2023-09-25,614400.0,B2
EMP_05303,2024-04-01,675800.0,B2
EMP_05304,2019-04-28,1092200.0,B3
EMP_05304,2020-04-01,1246600.0,B3
EMP_05304,2021-04-01,1377300.0,B3
EMP_05304,2022-04-01,1400000.0,B3
EMP_05304,2023-04-01,1400000.0,B3
EMP_05304,2024-04-01,1400000.0,B3
EMP_05305,2021-04-15,1147600.0,B3
EMP_05305,2022-04-01,1285000.0,B3
EMP_05305,2023-04-01,1400000.0,B3
EMP_05305,2024-04-01,1400000.0,B3
EMP_05306,2019-04-03,1081200.0,B3
EMP_05306,2020-04-01,1215900.0,B3
EMP_05306,2021-04-01,1358500.0,B3
EMP_05306,2022-04-01,1400000.0,B3
EMP_05306,2023-04-01,1400000.0,B3
EMP_05306,2024-04-01,1400000.0,B3
EMP_05307,2021-09-01,851800.0,B2
EMP_05307,2022-04-01,900000.0,B2
EMP_05308,2023-05-28,1359100.0,B4
EMP_05308,2024-04-01,1484700.0,B4
EMP_05309,2023-09-16,2378100.0,B5
EMP_05309,2024-04-01,2605500.0,B5
EMP_05310,2021-09-01,974900.0,B3
EMP_05311,2022-01-21,2877200.0,B5
EMP_05311,2023-04-01,3200000.0,B5
EMP_05311,2024-04-01,3200000.0,B5
EMP_05312,2020-03-26,370400.0,B1
EMP_05312,2021-04-01,415200.0,B1
EMP_05312,2022-04-01,450700.0,B1
EMP_05312,2023-04-01,514400.0,B1
EMP_05312,2024-04-01,572900.0,B1
EMP_05313,2023-09-19,1508200.0,B4
EMP_05313,2024-04-01,1657600.0,B4
EMP_05314,2021-01-29,2690900.0,B5
EMP_05314,2022-04-01,2953000.0,B5
EMP_05314,2023-04-01,3200000.0,B5
EMP_05314,2024-04-01,3200000.0,B5
EMP_05315,2020-02-08,1109900.0,B3
EMP_05315,2021-04-01,1238400.0,B3
EMP_05315,2022-04-01,1393900.0,B3
EMP_05315,2023-04-01,1400000.0,B3
EMP_05316,2019-12-22,960100.0,B3
EMP_05316,2020-04-01,1052700.0,B3
EMP_05316,2021-04-01,1155200.0,B3
EMP_05316,2022-04-01,1331200.0,B3
EMP_05316,2023-04-01,1400000.0,B3
EMP_05317,2023-04-19,3804000.0,B6
EMP_05317,2024-04-01,4241400.0,B6
EMP_05318,2022-05-19,1856700.0,B5
EMP_05318,2023-04-01,2049900.0,B5
EMP_05318,2024-04-01,2277200.0,B5
EMP_05319,2020-01-25,1250600.0,B4
EMP_05319,2021-04-01,1360500.0,B4
EMP_05319,2022-04-01,1595700.0,B4
EMP_05319,2023-04-01,1742000.0,B4
EMP_05319,2024-04-01,1932300.0,B4
EMP_05320,2021-01-13,1526000.0,B4
EMP_05321,2020-02-14,1037400.0,B3
EMP_05322,2019-06-13,2025400.0,B5
EMP_05322,2020-04-01,2260000.0,B5
EMP_05322,2021-04-01,2476000.0,B5
EMP_05322,2022-04-01,2776000.0,B5
EMP_05323,2023-11-07,2123300.0,B5
EMP_05323,2024-04-01,2326400.0,B5
EMP_05324,2019-06-19,773000.0,B3
EMP_05324,2020-04-01,845300.0,B3
EMP_05324,2021-04-01,944200.0,B3
EMP_05325,2022-12-30,1216800.0,B3
EMP_05325,2023-04-01,1365200.0,B3
EMP_05326,2019-01-26,3695700.0,B6
EMP_05326,2020-04-01,4171400.0,B6
EMP_05326,2021-04-01,4780300.0,B6
EMP_05327,2020-02-29,3519800.0,B6
EMP_05327,2021-04-01,3811000.0,B6
EMP_05327,2022-04-01,4198400.0,B6
EMP_05327,2023-04-01,4614600.0,B6
EMP_05327,2024-04-01,5000000.0,B6
EMP_05328,2022-06-02,1357100.0,B3
EMP_05328,2023-04-01,1400000.0,B3
EMP_05329,2022-03-20,1412000.0,B4
EMP_05329,2023-04-01,1558700.0,B4
EMP_05329,2024-04-01,1740500.0,B4
EMP_05330,2020-03-03,503100.0,B1
EMP_05330,2021-04-01,554200.0,B1
EMP_05330,2022-04-01,600000.0,B1
EMP_05331,2019-06-06,1159600.0,B3
EMP_05331,2020-04-01,1267300.0,B3
EMP_05332,2019-06-22,1830400.0,B4
EMP_05332,2020-04-01,2056200.0,B4
EMP_05332,2021-04-01,2200000.0,B4
EMP_05332,2022-04-01,2200000.0,B4
EMP_05332,2023-04-01,2200000.0,B4
EMP_05332,2024-04-01,2200000.0,B4
EMP_05333,2023-11-01,1146700.0,B3
EMP_05333,2024-04-01,1341100.0,B3
EMP_05334,2023-08-27,3897000.0,B6
EMP_05334,2024-04-01,4542900.0,B6
EMP_05335,2023-03-02,2278200.0,B5
EMP_05336,2021-04-19,1041900.0,B3
EMP_05336,2022-04-01,1162200.0,B3
EMP_05336,2023-04-01,1270400.0,B3
EMP_05337,2023-04-26,410800.0,B1
EMP_05338,2022-02-07,2198600.0,B5
EMP_05339,2019-03-26,871100.0,B3
EMP_05339,2020-04-01,1001900.0,B3
EMP_05339,2021-04-01,1105700.0,B3
EMP_05339,2022-04-01,1247200.0,B3
EMP_05339,2023-04-01,1386100.0,B3
EMP_05340,2020-06-25,672500.0,B2
EMP_05341,2022-11-10,583400.0,B2
EMP_05341,2023-04-01,656200.0,B2
EMP_05341,2024-04-01,752200.0,B2
EMP_05342,2019-08-30,1068600.0,B3
EMP_05342,2020-04-01,1178400.0,B3
EMP_05342,2021-04-01,1297400.0,B3
EMP_05343,2022-01-12,974000.0,B3
EMP_05344,2019-03-02,1119800.0,B3
EMP_05344,2020-04-01,1249100.0,B3
EMP_05344,2021-04-01,1396900.0,B3
EMP_05344,2022-04-01,1400000.0,B3
EMP_05344,2023-04-01,1400000.0,B3
EMP_05344,2024-04-01,1400000.0,B3
EMP_05345,2020-01-21,1167100.0,B3
EMP_05345,2021-04-01,1340600.0,B3
EMP_05345,2022-04-01,1400000.0,B3
EMP_05345,2023-04-01,1400000.0,B3
EMP_05346,2021-09-17,1844600.0,B4
EMP_05346,2022-04-01,2058600.0,B4
EMP_05346,2023-04-01,2200000.0,B4
EMP_05346,2024-04-01,2200000.0,B4
EMP_05347,2022-03-12,1970800.0,B4
EMP_05347,2023-04-01,2147500.0,B4
EMP_05347,2024-04-01,2200000.0,B4
EMP_05348,2021-07-19,1867600.0,B4
EMP_05348,2022-04-01,2023800.0,B4
EMP_05348,2023-04-01,2200000.0,B4
EMP_05348,2024-04-01,2200000.0,B4
EMP_05349,2023-11-13,509400.0,B1
EMP_05349,2024-04-01,561200.0,B1
EMP_05350,2023-09-22,5989800.0,B7
EMP_05350,2024-04-01,6755200.0,B7
EMP_05351,2022-12-18,3759900.0,B6
EMP_05351,2023-04-01,4101500.0,B6
EMP_05351,2024-04-01,4512200.0,B6
EMP_05352,2021-08-04,1333900.0,B4
EMP_05353,2023-09-21,1684600.0,B4
EMP_05353,2024-04-01,1942600.0,B4
EMP_05354,2021-05-15,1497500.0,B4
EMP_05354,2022-04-01,1751200.0,B4
EMP_05355,2020-04-01,495700.0,B1
EMP_05355,2021-04-01,542700.0,B1
EMP_05355,2022-04-01,591800.0,B1
EMP_05355,2023-04-01,600000.0,B1
EMP_05355,2024-04-01,600000.0,B1
EMP_05356,2019-04-20,2272700.0,B5
EMP_05356,2020-04-01,2546900.0,B5
EMP_05356,2021-04-01,2943600.0,B5
EMP_05356,2022-04-01,3200000.0,B5
EMP_05356,2023-04-01,3200000.0,B5
EMP_05356,2024-04-01,3200000.0,B5
EMP_05357,2019-02-21,1508000.0,B4
EMP_05357,2020-04-01,1685800.0,B4
EMP_05358,2023-12-19,381600.0,B1
EMP_05358,2024-04-01,423400.0,B1
EMP_05359,2020-05-02,2729800.0,B5
EMP_05359,2021-04-01,3181100.0,B5
EMP_05360,2023-04-19,1087200.0,B3
EMP_05360,2024-04-01,1248400.0,B3
EMP_05361,2022-02-05,1117600.0,B3
EMP_05362,2020-05-03,2610300.0,B5
EMP_05362,2021-04-01,3063700.0,B5
EMP_05363,2023-01-16,1732900.0,B4
EMP_05363,2024-04-01,1891200.0,B4
EMP_05364,2023-09-30,1269500.0,B3
EMP_05364,2024-04-01,1400000.0,B3
EMP_05365,2023-06-04,629800.0,B2
EMP_05365,2024-04-01,698300.0,B2
EMP_05366,2023-03-29,1165400.0,B3
EMP_05366,2024-04-01,1288000.0,B3
EMP_05367,2020-07-25,4051400.0,B6
EMP_05368,2020-04-25,432500.0,B1
EMP_05369,2023-06-26,3645000.0,B6
EMP_05369,2024-04-01,4042600.0,B6
EMP_05370,2021-01-22,672800.0,B2
EMP_05370,2022-04-01,754800.0,B2
EMP_05370,2023-04-01,836700.0,B2
EMP_05371,2022-06-25,1436900.0,B4
EMP_05372,2023-11-28,3726600.0,B6
EMP_05372,2024-04-01,4354500.0,B6
EMP_05373,2023-12-24,4791300.0,B6
EMP_05373,2024-04-01,5000000.0,B6
EMP_05374,2021-04-04,751800.0,B2
EMP_05374,2022-04-01,830300.0,B2
EMP_05374,2023-04-01,900000.0,B2
EMP_05374,2024-04-01,900000.0,B2
EMP_05375,2023-04-30,3950500.0,B6
EMP_05375,2024-04-01,4411800.0,B6
EMP_05376,2021-06-06,1605100.0,B4
EMP_05376,2022-04-01,1795300.0,B4
EMP_05376,2023-04-01,1950800.0,B4
EMP_05376,2024-04-01,2138100.0,B4
EMP_05377,2023-04-05,1089400.0,B3
EMP_05378,2019-03-02,3400800.0,B6
EMP_05378,2020-04-01,3821000.0,B6
EMP_05379,2020-12-26,2666900.0,B5
EMP_05379,2021-04-01,2949700.0,B5
EMP_05379,2022-04-01,3200000.0,B5
EMP_05380,2023-12-27,1524000.0,B4
EMP_05380,2024-04-01,1653900.0,B4
EMP_05381,2023-05-08,1088600.0,B3
EMP_05381,2024-04-01,1214700.0,B3
EMP_05382,2023-12-10,826600.0,B2
EMP_05382,2024-04-01,900000.0,B2
EMP_05383,2021-06-05,1146600.0,B3
EMP_05383,2022-04-01,1264400.0,B3
EMP_05383,2023-04-01,1377400.0,B3
EMP_05384,2019-10-22,1015000.0,B3
EMP_05384,2020-04-01,1098500.0,B3
EMP_05385,2022-09-26,2151000.0,B4
EMP_05385,2023-04-01,2200000.0,B4
EMP_05386,2021-10-23,413200.0,B1
EMP_05387,2023-06-19,1821300.0,B4
EMP_05388,2022-07-22,802000.0,B2
EMP_05388,2023-04-01,885400.0,B2
EMP_05388,2024-04-01,900000.0,B2
EMP_05389,2023-06-23,535800.0,B1
EMP_05389,2024-04-01,600000.0,B1
EMP_05390,2023-01-06,1173600.0,B4
EMP_05390,2024-04-01,1320900.0,B4
EMP_05391,2020-07-17,1149600.0,B3
EMP_05391,2021-04-01,1295700.0,B3
